Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales
OD002408,ORD001553,PROD0197,5,221508,10,1107540,110754,996786
OD002409,ORD001554,PROD0121,2,160000,0,320000,0,320000
OD002410,ORD001554,PROD0074,6,132000,0,792000,0,792000
OD002411,ORD001555,PROD0111,1,16000,0,16000,0,16000
OD002412,ORD001556,PROD0192,6,135661,10,813966,81396.6,732569.4
OD002413,ORD001557,PROD0125,5,195000,0,975000,0,975000
OD002414,ORD001557,PROD0189,2,235752,0,471504,0,471504
OD002415,ORD001558,PROD0133,8,295000,5,2360000,118000,2242000
OD002416,ORD001559,PROD0138,9,190000,5,1710000,85500,1624500
OD002417,ORD001560,PROD0075,6,135000,5,810000,40500,769500
OD002418,ORD001561,PROD0106,6,140000,5,840000,42000,798000
OD002419,ORD001562,PROD0121,4,160000,5,640000,32000,608000
OD002420,ORD001563,PROD0165,3,255000,10,765000,76500,688500
OD002421,ORD001563,PROD0149,1,225000,0,225000,0,225000
OD002422,ORD001563,PROD0065,5,110000,0,550000,0,550000
OD002423,ORD001564,PROD0086,6,148000,2,888000,17760,870240
OD002424,ORD001565,PROD0074,1,132000,5,132000,6600,125400
OD002425,ORD001566,PROD0198,4,26819,5,107276,5363.8,101912.2
OD002426,ORD001567,PROD0042,6,98000,5,588000,29400,558600
OD002427,ORD001568,PROD0117,3,175000,5,525000,26250,498750
OD002428,ORD001569,PROD0052,6,105000,5,630000,31500,598500
OD002429,ORD001569,PROD0027,5,92000,10,460000,46000,414000
OD002430,ORD001570,PROD0028,10,95000,0,950000,0,950000
OD002431,ORD001570,PROD0005,2,60000,15,120000,18000,102000
OD002432,ORD001571,PROD0171,1,255000,5,255000,12750,242250
OD002433,ORD001572,PROD0167,4,295000,0,1180000,0,1180000
OD002434,ORD001573,PROD0001,9,50000,0,450000,0,450000
OD002435,ORD001574,PROD0054,10,115000,5,1150000,57500,1092500
OD002436,ORD001575,PROD0085,7,145000,5,1015000,50750,964250
OD002437,ORD001576,PROD0031,7,100000,5,700000,35000,665000
OD002438,ORD001577,PROD0073,8,128000,2,1024000,20480,1003520
OD002439,ORD001578,PROD0185,10,232339,0,2323390,0,2323390
OD002440,ORD001579,PROD0078,10,140000,5,1400000,70000,1330000
OD002441,ORD001579,PROD0102,7,143000,10,1001000,100100,900900
OD002442,ORD001580,PROD0169,4,220000,2,880000,17600,862400
OD002443,ORD001581,PROD0001,1,50000,5,50000,2500,47500
OD002444,ORD001581,PROD0165,2,255000,0,510000,0,510000
OD002445,ORD001581,PROD0091,7,148000,2,1036000,20720,1015280
OD002446,ORD001582,PROD0133,1,295000,7,295000,20650,274350
OD002447,ORD001583,PROD0192,9,135661,10,1220949,122094.9,1098854.1
OD002448,ORD001583,PROD0138,5,190000,5,950000,47500,902500
OD002449,ORD001584,PROD0061,10,155000,5,1550000,77500,1472500
OD002450,ORD001584,PROD0161,9,195000,0,1755000,0,1755000
OD002451,ORD001585,PROD0048,6,122200,0,733200,0,733200
OD002452,ORD001585,PROD0078,5,140000,5,700000,35000,665000
OD002453,ORD001586,PROD0130,2,250000,7,500000,35000,465000
OD002454,ORD001586,PROD0091,10,148000,0,1480000,0,1480000
OD002455,ORD001587,PROD0171,7,255000,15,1785000,267750,1517250
OD002456,ORD001588,PROD0049,5,95000,15,475000,71250,403750
OD002457,ORD001589,PROD0129,2,235000,0,470000,0,470000
OD002458,ORD001589,PROD0048,9,122200,0,1099800,0,1099800
OD002459,ORD001589,PROD0119,1,185000,2,185000,3700,181300
OD002460,ORD001590,PROD0187,7,225148,15,1576036,236405.4,1339630.6
OD002461,ORD001591,PROD0195,3,160472,2,481416,9628.32,471787.68
OD002462,ORD001591,PROD0153,7,195000,2,1365000,27300,1337700
OD002463,ORD001592,PROD0127,1,225000,10,225000,22500,202500
OD002464,ORD001592,PROD0091,9,148000,0,1332000,0,1332000
OD002465,ORD001593,PROD0063,5,140000,15,700000,105000,595000
OD002466,ORD001594,PROD0008,5,70000,7,350000,24500,325500
OD002467,ORD001594,PROD0102,10,143000,2,1430000,28600,1401400
OD002468,ORD001595,PROD0149,2,225000,7,450000,31500,418500
OD002469,ORD001596,PROD0168,7,320000,7,2240000,156800,2083200
OD002470,ORD001597,PROD0190,6,309979,5,1859874,92993.7,1766880.3
OD002471,ORD001597,PROD0037,7,105000,7,735000,51450,683550
OD002472,ORD001598,PROD0186,7,265147,5,1856029,92801.45,1763227.55
OD002473,ORD001598,PROD0056,9,125000,10,1125000,112500,1012500
OD002474,ORD001599,PROD0143,4,285000,7,1140000,79800,1060200
OD002475,ORD001600,PROD0150,3,255000,10,765000,76500,688500
OD002476,ORD001601,PROD0130,7,250000,7,1750000,122500,1627500
OD002477,ORD001601,PROD0084,6,140000,10,840000,84000,756000
OD002478,ORD001602,PROD0025,10,82000,0,820000,0,820000
OD002479,ORD001602,PROD0101,8,138000,0,1104000,0,1104000
OD002480,ORD001603,PROD0018,3,94000,5,282000,14100,267900
OD002481,ORD001603,PROD0126,4,210000,0,840000,0,840000
OD002482,ORD001604,PROD0054,7,115000,10,805000,80500,724500
OD002483,ORD001605,PROD0039,4,115000,0,460000,0,460000
OD002484,ORD001606,PROD0113,10,150000,5,1500000,75000,1425000
OD002485,ORD001607,PROD0050,8,98000,5,784000,39200,744800
OD002486,ORD001608,PROD0183,4,324367,10,1297468,129746.8,1167721.2
OD002487,ORD001608,PROD0020,9,95000,0,855000,0,855000
OD002488,ORD001609,PROD0175,7,435000,15,3045000,456750,2588250
OD002489,ORD001610,PROD0155,4,220000,0,880000,0,880000
OD002490,ORD001611,PROD0062,5,170000,0,850000,0,850000
OD002491,ORD001611,PROD0114,7,155500,0,1088500,0,1088500
OD002492,ORD001612,PROD0074,3,132000,10,396000,39600,356400
OD002493,ORD001613,PROD0048,7,122200,0,855400,0,855400
OD002494,ORD001613,PROD0063,4,140000,0,560000,0,560000
OD002495,ORD001614,PROD0069,10,125000,0,1250000,0,1250000
OD002496,ORD001615,PROD0107,6,142000,5,852000,42600,809400
OD002497,ORD001616,PROD0116,8,162000,2,1296000,25920,1270080
OD002498,ORD001616,PROD0162,6,210000,0,1260000,0,1260000
OD002499,ORD001617,PROD0115,2,158000,2,316000,6320,309680
OD002500,ORD001617,PROD0157,7,250000,5,1750000,87500,1662500
OD002501,ORD001618,PROD0185,7,232339,2,1626373,32527.46,1593845.54
OD002502,ORD001618,PROD0178,2,115000,5,230000,11500,218500
OD002503,ORD001619,PROD0082,10,138000,15,1380000,207000,1173000
OD002504,ORD001620,PROD0105,1,135000,7,135000,9450,125550
OD002505,ORD001621,PROD0162,4,210000,7,840000,58800,781200
OD002506,ORD001621,PROD0132,2,285000,0,570000,0,570000
OD002507,ORD001622,PROD0027,8,92000,5,736000,36800,699200
OD002508,ORD001622,PROD0191,5,100130,2,500650,10013,490637
OD002509,ORD001623,PROD0154,6,200000,5,1200000,60000,1140000
OD002510,ORD001624,PROD0136,9,380000,0,3420000,0,3420000
OD002511,ORD001625,PROD0198,5,26819,5,134095,6704.75,127390.25
OD002512,ORD001626,PROD0034,5,98000,5,490000,24500,465500
OD002513,ORD001627,PROD0178,6,115000,5,690000,34500,655500
OD002514,ORD001627,PROD0066,10,114500,0,1145000,0,1145000
OD002515,ORD001627,PROD0163,5,225000,0,1125000,0,1125000
OD002516,ORD001628,PROD0016,3,80000,2,240000,4800,235200
OD002517,ORD001629,PROD0112,4,170000,5,680000,34000,646000
OD002518,ORD001630,PROD0023,6,98000,2,588000,11760,576240
OD002519,ORD001630,PROD0190,8,309979,7,2479832,173588.24,2306243.76
OD002520,ORD001631,PROD0099,9,134000,5,1206000,60300,1145700
OD002521,ORD001631,PROD0171,6,255000,0,1530000,0,1530000
OD002522,ORD001631,PROD0148,5,210000,0,1050000,0,1050000
OD002523,ORD001632,PROD0097,10,130000,5,1300000,65000,1235000
OD002524,ORD001632,PROD0038,7,111000,5,777000,38850,738150
OD002525,ORD001633,PROD0094,1,158000,2,158000,3160,154840
OD002526,ORD001633,PROD0065,7,110000,0,770000,0,770000
OD002527,ORD001634,PROD0051,8,102500,10,820000,82000,738000
OD002528,ORD001634,PROD0068,8,120000,2,960000,19200,940800
OD002529,ORD001634,PROD0046,2,115000,0,230000,0,230000
OD002530,ORD001635,PROD0169,6,220000,7,1320000,92400,1227600
OD002531,ORD001636,PROD0182,8,295189,0,2361512,0,2361512
OD002532,ORD001636,PROD0037,10,105000,0,1050000,0,1050000
OD002533,ORD001637,PROD0043,9,98000,10,882000,88200,793800
OD002534,ORD001638,PROD0007,8,70000,10,560000,56000,504000
OD002535,ORD001639,PROD0084,8,140000,5,1120000,56000,1064000
OD002536,ORD001640,PROD0125,4,195000,5,780000,39000,741000
OD002537,ORD001641,PROD0053,6,108000,2,648000,12960,635040
OD002538,ORD001641,PROD0106,1,140000,5,140000,7000,133000
OD002539,ORD001642,PROD0068,2,120000,7,240000,16800,223200
OD002540,ORD001642,PROD0001,3,50000,7,150000,10500,139500
OD002541,ORD001643,PROD0048,10,122200,0,1222000,0,1222000
OD002542,ORD001644,PROD0153,3,195000,0,585000,0,585000
OD002543,ORD001644,PROD0177,4,120000,7,480000,33600,446400
OD002544,ORD001645,PROD0085,9,145000,5,1305000,65250,1239750
OD002545,ORD001645,PROD0117,1,175000,15,175000,26250,148750
OD002546,ORD001646,PROD0110,2,155000,0,310000,0,310000
OD002547,ORD001647,PROD0061,1,155000,15,155000,23250,131750
OD002548,ORD001647,PROD0135,6,350000,0,2100000,0,2100000
OD002549,ORD001648,PROD0082,8,138000,0,1104000,0,1104000
OD002550,ORD001649,PROD0011,10,75000,10,750000,75000,675000
OD002551,ORD001650,PROD0078,9,140000,5,1260000,63000,1197000
OD002552,ORD001651,PROD0035,8,98000,0,784000,0,784000
OD002553,ORD001651,PROD0096,9,165000,5,1485000,74250,1410750
OD002554,ORD001651,PROD0093,10,155000,2,1550000,31000,1519000
OD002555,ORD001652,PROD0094,6,158000,15,948000,142200,805800
OD002556,ORD001653,PROD0035,2,98000,7,196000,13720,182280
OD002557,ORD001654,PROD0190,7,309979,5,2169853,108492.65,2061360.35
OD002558,ORD001654,PROD0024,4,98000,2,392000,7840,384160
OD002559,ORD001655,PROD0059,10,135000,0,1350000,0,1350000
OD002560,ORD001655,PROD0065,6,110000,7,660000,46200,613800
OD002561,ORD001656,PROD0092,7,150000,0,1050000,0,1050000
OD002562,ORD001656,PROD0086,6,148000,0,888000,0,888000
OD002563,ORD001656,PROD0198,4,26819,5,107276,5363.8,101912.2
OD002564,ORD001657,PROD0170,10,245000,7,2450000,171500,2278500
OD002565,ORD001658,PROD0011,10,75000,2,750000,15000,735000
OD002566,ORD001658,PROD0119,9,185000,5,1665000,83250,1581750
OD002567,ORD001659,PROD0104,10,155000,15,1550000,232500,1317500
OD002568,ORD001659,PROD0186,1,265147,0,265147,0,265147
OD002569,ORD001660,PROD0069,7,125000,0,875000,0,875000
OD002570,ORD001661,PROD0092,5,150000,0,750000,0,750000
OD002571,ORD001661,PROD0186,6,265147,2,1590882,31817.64,1559064.36
OD002572,ORD001662,PROD0095,5,162000,7,810000,56700,753300
OD002573,ORD001663,PROD0122,10,165000,2,1650000,33000,1617000
OD002574,ORD001663,PROD0063,9,140000,5,1260000,63000,1197000
OD002575,ORD001664,PROD0157,8,250000,5,2000000,100000,1900000
OD002576,ORD001665,PROD0017,7,90000,5,630000,31500,598500
OD002577,ORD001666,PROD0196,2,332371,0,664742,0,664742
OD002578,ORD001666,PROD0035,2,98000,0,196000,0,196000
OD002579,ORD001666,PROD0116,10,162000,0,1620000,0,1620000
OD002580,ORD001667,PROD0014,1,80000,0,80000,0,80000
OD002581,ORD001667,PROD0020,8,95000,0,760000,0,760000
OD002582,ORD001667,PROD0141,6,235000,0,1410000,0,1410000
OD002583,ORD001668,PROD0158,8,265000,5,2120000,106000,2014000
OD002584,ORD001669,PROD0070,10,126000,5,1260000,63000,1197000
OD002585,ORD001669,PROD0012,5,75000,0,375000,0,375000
OD002586,ORD001670,PROD0007,6,70000,0,420000,0,420000
OD002587,ORD001670,PROD0187,1,225148,0,225148,0,225148
OD002588,ORD001670,PROD0151,4,265000,5,1060000,53000,1007000
OD002589,ORD001671,PROD0078,3,140000,5,420000,21000,399000
OD002590,ORD001672,PROD0051,9,102500,5,922500,46125,876375
OD002591,ORD001672,PROD0141,4,235000,2,940000,18800,921200
OD002592,ORD001673,PROD0179,4,65000,0,260000,0,260000
OD002593,ORD001674,PROD0132,5,285000,10,1425000,142500,1282500
OD002594,ORD001674,PROD0165,6,255000,0,1530000,0,1530000
OD002595,ORD001675,PROD0171,8,255000,2,2040000,40800,1999200
OD002596,ORD001676,PROD0061,10,155000,5,1550000,77500,1472500
OD002597,ORD001676,PROD0147,5,195000,5,975000,48750,926250
OD002598,ORD001677,PROD0048,7,122200,5,855400,42770,812630
OD002599,ORD001678,PROD0045,4,110000,7,440000,30800,409200
OD002600,ORD001679,PROD0199,6,63002,5,378012,18900.6,359111.4
OD002601,ORD001679,PROD0066,3,114500,10,343500,34350,309150
OD002602,ORD001680,PROD0164,3,235000,0,705000,0,705000
OD002603,ORD001681,PROD0070,8,126000,5,1008000,50400,957600
OD002604,ORD001681,PROD0186,7,265147,0,1856029,0,1856029
OD002605,ORD001681,PROD0056,8,125000,5,1000000,50000,950000
OD002606,ORD001682,PROD0004,8,60000,2,480000,9600,470400
OD002607,ORD001683,PROD0093,4,155000,5,620000,31000,589000
OD002608,ORD001684,PROD0120,8,190000,7,1520000,106400,1413600
OD002609,ORD001684,PROD0077,3,138000,2,414000,8280,405720
OD002610,ORD001685,PROD0054,1,115000,5,115000,5750,109250
OD002611,ORD001686,PROD0166,3,267000,7,801000,56070,744930
OD002612,ORD001686,PROD0075,7,135000,10,945000,94500,850500
OD002613,ORD001687,PROD0141,7,235000,0,1645000,0,1645000
OD002614,ORD001688,PROD0019,8,95000,5,760000,38000,722000
OD002615,ORD001688,PROD0175,8,435000,10,3480000,348000,3132000
OD002616,ORD001689,PROD0150,3,255000,0,765000,0,765000
OD002617,ORD001689,PROD0034,8,98000,5,784000,39200,744800
OD002618,ORD001690,PROD0106,5,140000,0,700000,0,700000
OD002619,ORD001691,PROD0150,9,255000,7,2295000,160650,2134350
OD002620,ORD001692,PROD0159,1,285000,7,285000,19950,265050
OD002621,ORD001693,PROD0085,8,145000,15,1160000,174000,986000
OD002622,ORD001693,PROD0024,7,98000,5,686000,34300,651700
OD002623,ORD001693,PROD0012,5,75000,5,375000,18750,356250
OD002624,ORD001694,PROD0200,9,120944,5,1088496,54424.8,1034071.2
OD002625,ORD001695,PROD0022,3,95000,7,285000,19950,265050
OD002626,ORD001696,PROD0070,4,126000,7,504000,35280,468720
OD002627,ORD001697,PROD0172,4,277000,0,1108000,0,1108000
OD002628,ORD001697,PROD0191,5,100130,0,500650,0,500650
OD002629,ORD001698,PROD0095,3,162000,5,486000,24300,461700
OD002630,ORD001699,PROD0136,7,380000,0,2660000,0,2660000
OD002631,ORD001700,PROD0103,1,148000,5,148000,7400,140600
OD002632,ORD001700,PROD0022,1,95000,10,95000,9500,85500
OD002633,ORD001701,PROD0099,2,134000,2,268000,5360,262640
OD002634,ORD001701,PROD0157,5,250000,0,1250000,0,1250000
OD002635,ORD001701,PROD0126,1,210000,10,210000,21000,189000
OD002636,ORD001702,PROD0113,7,150000,5,1050000,52500,997500
OD002637,ORD001702,PROD0167,2,295000,10,590000,59000,531000
OD002638,ORD001703,PROD0038,8,111000,0,888000,0,888000
OD002639,ORD001703,PROD0114,9,155500,0,1399500,0,1399500
OD002640,ORD001704,PROD0038,9,111000,0,999000,0,999000
OD002641,ORD001705,PROD0013,6,80000,2,480000,9600,470400
OD002642,ORD001706,PROD0191,6,100130,10,600780,60078,540702
OD002643,ORD001707,PROD0156,4,225000,5,900000,45000,855000
OD002644,ORD001707,PROD0200,2,120944,0,241888,0,241888
OD002645,ORD001708,PROD0092,3,150000,0,450000,0,450000
OD002646,ORD001709,PROD0116,3,162000,7,486000,34020,451980
OD002647,ORD001710,PROD0013,6,80000,0,480000,0,480000
OD002648,ORD001710,PROD0038,1,111000,0,111000,0,111000
OD002649,ORD001711,PROD0017,10,90000,5,900000,45000,855000
OD002650,ORD001711,PROD0069,2,125000,0,250000,0,250000
OD002651,ORD001712,PROD0082,4,138000,5,552000,27600,524400
OD002652,ORD001713,PROD0043,4,98000,2,392000,7840,384160
OD002653,ORD001713,PROD0156,9,225000,2,2025000,40500,1984500
OD002654,ORD001714,PROD0122,7,165000,0,1155000,0,1155000
OD002655,ORD001715,PROD0087,10,150000,2,1500000,30000,1470000
OD002656,ORD001715,PROD0081,10,135000,0,1350000,0,1350000
OD002657,ORD001716,PROD0114,8,155500,15,1244000,186600,1057400
OD002658,ORD001716,PROD0076,2,135000,2,270000,5400,264600
OD002659,ORD001716,PROD0155,6,220000,7,1320000,92400,1227600
OD002660,ORD001717,PROD0161,6,195000,0,1170000,0,1170000
OD002661,ORD001718,PROD0037,4,105000,0,420000,0,420000
OD002662,ORD001718,PROD0193,1,348268,5,348268,17413.4,330854.6
OD002663,ORD001719,PROD0092,1,150000,7,150000,10500,139500
OD002664,ORD001719,PROD0040,4,115000,0,460000,0,460000
OD002665,ORD001720,PROD0171,8,255000,0,2040000,0,2040000
OD002666,ORD001720,PROD0083,2,138000,7,276000,19320,256680
OD002667,ORD001720,PROD0030,10,100000,2,1000000,20000,980000
OD002668,ORD001721,PROD0108,3,145000,10,435000,43500,391500
OD002669,ORD001722,PROD0082,7,138000,0,966000,0,966000
OD002670,ORD001723,PROD0050,1,98000,7,98000,6860,91140
OD002671,ORD001724,PROD0146,1,185000,5,185000,9250,175750
OD002672,ORD001724,PROD0081,6,135000,0,810000,0,810000
OD002673,ORD001725,PROD0106,2,140000,0,280000,0,280000
OD002674,ORD001726,PROD0012,7,75000,10,525000,52500,472500
OD002675,ORD001727,PROD0074,4,132000,0,528000,0,528000
OD002676,ORD001727,PROD0009,3,75000,0,225000,0,225000
OD002677,ORD001727,PROD0057,10,135000,0,1350000,0,1350000
OD002678,ORD001728,PROD0158,4,265000,2,1060000,21200,1038800
OD002679,ORD001729,PROD0186,1,265147,5,265147,13257.35,251889.65
OD002680,ORD001730,PROD0068,2,120000,5,240000,12000,228000
OD002681,ORD001730,PROD0140,4,225000,10,900000,90000,810000
OD002682,ORD001731,PROD0142,5,265000,0,1325000,0,1325000
OD002683,ORD001732,PROD0157,6,250000,7,1500000,105000,1395000
OD002684,ORD001733,PROD0017,5,90000,10,450000,45000,405000
OD002685,ORD001734,PROD0060,2,150000,0,300000,0,300000
OD002686,ORD001735,PROD0135,3,350000,7,1050000,73500,976500
OD002687,ORD001736,PROD0060,2,150000,0,300000,0,300000
OD002688,ORD001736,PROD0131,6,280000,2,1680000,33600,1646400
OD002689,ORD001737,PROD0180,1,142869,0,142869,0,142869
OD002690,ORD001738,PROD0165,8,255000,0,2040000,0,2040000
OD002691,ORD001739,PROD0098,6,132000,0,792000,0,792000
OD002692,ORD001739,PROD0041,3,95000,0,285000,0,285000
OD002693,ORD001739,PROD0064,3,150000,0,450000,0,450000
OD002694,ORD001740,PROD0111,1,16000,10,16000,1600,14400
OD002695,ORD001740,PROD0150,1,255000,10,255000,25500,229500
OD002696,ORD001741,PROD0181,7,90661,5,634627,31731.35,602895.65
OD002697,ORD001741,PROD0169,6,220000,2,1320000,26400,1293600
OD002698,ORD001742,PROD0044,2,105000,15,210000,31500,178500
OD002699,ORD001742,PROD0023,8,98000,15,784000,117600,666400
OD002700,ORD001742,PROD0025,10,82000,7,820000,57400,762600
OD002701,ORD001743,PROD0044,7,105000,5,735000,36750,698250
OD002702,ORD001744,PROD0069,9,125000,2,1125000,22500,1102500
OD002703,ORD001744,PROD0009,7,75000,10,525000,52500,472500
OD002704,ORD001745,PROD0194,10,285723,5,2857230,142861.5,2714368.5
OD002705,ORD001745,PROD0070,6,126000,5,756000,37800,718200
OD002706,ORD001745,PROD0032,9,105000,0,945000,0,945000
OD002707,ORD001746,PROD0107,8,142000,0,1136000,0,1136000
OD002708,ORD001746,PROD0024,4,98000,15,392000,58800,333200
OD002709,ORD001747,PROD0171,1,255000,5,255000,12750,242250
OD002710,ORD001748,PROD0200,5,120944,5,604720,30236,574484
OD002711,ORD001748,PROD0183,2,324367,0,648734,0,648734
OD002712,ORD001749,PROD0079,9,142000,2,1278000,25560,1252440
OD002713,ORD001750,PROD0128,8,250000,0,2000000,0,2000000
OD002714,ORD001751,PROD0030,9,100000,10,900000,90000,810000
OD002715,ORD001751,PROD0010,4,75000,5,300000,15000,285000
OD002716,ORD001752,PROD0112,6,170000,2,1020000,20400,999600
OD002717,ORD001753,PROD0150,3,255000,0,765000,0,765000
OD002718,ORD001754,PROD0003,5,60000,2,300000,6000,294000
OD002719,ORD001755,PROD0199,1,63002,2,63002,1260.04,61741.96
OD002720,ORD001756,PROD0086,4,148000,7,592000,41440,550560
OD002721,ORD001757,PROD0124,9,178000,10,1602000,160200,1441800
OD002722,ORD001757,PROD0008,7,70000,2,490000,9800,480200
OD002723,ORD001758,PROD0178,9,115000,2,1035000,20700,1014300
OD002724,ORD001758,PROD0114,8,155500,15,1244000,186600,1057400
OD002725,ORD001759,PROD0096,1,165000,2,165000,3300,161700
OD002726,ORD001759,PROD0125,5,195000,5,975000,48750,926250
OD002727,ORD001760,PROD0167,4,295000,0,1180000,0,1180000
OD002728,ORD001761,PROD0001,2,50000,2,100000,2000,98000
OD002729,ORD001762,PROD0010,3,75000,0,225000,0,225000
OD002730,ORD001762,PROD0103,1,148000,0,148000,0,148000
OD002731,ORD001762,PROD0157,3,250000,0,750000,0,750000
OD002732,ORD001763,PROD0189,7,235752,5,1650264,82513.2,1567750.8
OD002733,ORD001764,PROD0019,3,95000,0,285000,0,285000
OD002734,ORD001765,PROD0080,8,145000,7,1160000,81200,1078800
OD002735,ORD001765,PROD0157,3,250000,2,750000,15000,735000
OD002736,ORD001765,PROD0191,1,100130,0,100130,0,100130
OD002737,ORD001766,PROD0052,8,105000,2,840000,16800,823200
OD002738,ORD001767,PROD0193,2,348268,0,696536,0,696536
OD002739,ORD001768,PROD0162,10,210000,0,2100000,0,2100000
OD002740,ORD001769,PROD0049,5,95000,0,475000,0,475000
OD002741,ORD001769,PROD0164,1,235000,7,235000,16450,218550
OD002742,ORD001770,PROD0116,3,162000,2,486000,9720,476280
OD002743,ORD001771,PROD0169,4,220000,0,880000,0,880000
OD002744,ORD001771,PROD0167,5,295000,5,1475000,73750,1401250
OD002745,ORD001772,PROD0041,7,95000,0,665000,0,665000
OD002746,ORD001772,PROD0142,4,265000,7,1060000,74200,985800
OD002747,ORD001773,PROD0092,4,150000,15,600000,90000,510000
